,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Is_Toxic
269,duck.55151,,66679066096,3/24/2025 16:19,0,😢😢😢😢😢❌❌❌❌😮😮😮😮🔥🔥🔥,no,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QFtqBmrXaAK589X5y_IRHHKjb8yndJrDFICG3E09JN1JB-G_k0JjD3nlbaEBQjp0mBRbhmqTOebMkDe3hMvD602&_nc_ohc=atf3_6cl7W8Q7kNvgEcDieB&_nc_gid=-l1VeipUdC2KAWLhehojxw&edm=AEsR1pMBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYGdl9upGS-oOpWSknxSyAVcwHSoREs5qbp55m_wxp-otg&oe=67E76368&_nc_sid=e2f88a,1.79E+16,https://www.instagram.com/duck.55151,https://www.instagram.com/p/DHgGv-iJrdR/c/17854405710408035,yes
270,___.pawan._.kalyan.___,,38961137303,3/24/2025 16:19,0,ఇంకో సారి మోనాలిసా అన్నావో నీ గుద్దలో clock Tower 🗼 ఎక్కిస్తా,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/482786168_1289666505666880_6686284357966823596_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEyA_EMsrzFKNHPJdh4N-Bhdk_EXcEzvW8Az7JVzB1iHS06EfITb54gcpVYLcdsQ04&_nc_ohc=i_9cOxCMUxIQ7kNvgHvHO9O&_nc_gid=wYJH5daBscNQK2kzIh3SFg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFh9k9A48TwasXs2s0nLtI77qG2XrqvHoMAmfavg9RSfQ&oe=67E77186&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/___.pawan._.kalyan.___,https://www.instagram.com/p/DHgGv-iJrdR/c/17920842660058497,yes
271,venkatesh_216_1,,34909237958,3/24/2025 7:25,0,పతివ్రత పర్వనం వండితే తెల్లారిందాక చల్లరలేదంట అది నువ్వే,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/483336913_1230886171770824_4405826779003054547_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGbDOoRHx3s4ehtSQLELdusLaIOMBABEWc7LaLdA268XUsvqwdegATV7CsHuVvY_7s&_nc_ohc=gSUF0Io0-8UQ7kNvgFiMkGo&_nc_gid=1hF-hgq7GAE9t-j6YziitA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHyELXqZUAxQRUnCoW_4eob_6GKhHO2UsQePLXCTKuGkQ&oe=67E74708&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/venkatesh_216_1,https://www.instagram.com/p/DHgCXbxJra2/c/17855883243400705,yes
272,elephant.7501557,,72384944598,3/24/2025 7:27,0,Nvu pregnent anta lanja,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/485994468_1751924005737354_5831032562569792727_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGbDOoRHx3s4ehtSQLELdusLaIOMBABEWc7LaLdA268XUsvqwdegATV7CsHuVvY_7s&_nc_ohc=REKr0IMkpDsQ7kNvgHRz-bN&_nc_gid=1hF-hgq7GAE9t-j6YziitA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGKwE2ENsDSee6CNEmFsMr_a1NnCxN8VLrwGCYXq4UY3w&oe=67E767C6&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/elephant.7501557,https://www.instagram.com/p/DHgCXbxJra2/c/18038231777226921,yes
273,pandumuniraja3,,67077442443,3/24/2025 7:33,0,😂😂😂😂😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/484832318_655066470256068_2988566912282147713_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGbDOoRHx3s4ehtSQLELdusLaIOMBABEWc7LaLdA268XUsvqwdegATV7CsHuVvY_7s&_nc_ohc=wrAuSQeUAcMQ7kNvgFmd-U4&_nc_gid=1hF-hgq7GAE9t-j6YziitA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGjEwxj0nJnWM0vCVFvsQR0xrUsrZf1nhhkErJ5nFZsww&oe=67E7632B&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/pandumuniraja3,https://www.instagram.com/p/DHgCXbxJra2/c/17964849716747273,no
274,revenge_man46,,54327725080,3/24/2025 10:01,0,Neenu avaru dingaru adi chepu,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/470953191_997374918838122_4375053048229587978_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=2FBKGMfzoFQQ7kNvgErCU5n&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGuFMKeBNyDOms2y3bOcc-90OcZypOsbqWXC_w6JowRPw&oe=67E76DAC&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/revenge_man46,https://www.instagram.com/p/DHgCXbxJra2/c/18062536961056456,yes
275,charan_18vk_,,72757359353,3/24/2025 10:04,0,Srinivas gada anukuta pragnent chasendhi,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/481876771_617768947851350_8347852656491169609_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=XLMJOse8-oUQ7kNvgGc5Nie&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH5Lb_HzlMaunU2Zhd3LPYB9eTppKi0soM_jwfrbUfb_g&oe=67E75A09&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/charan_18vk_,https://www.instagram.com/p/DHgCXbxJra2/c/18057891932125269,yes
276,mr_toxicate_002,,69402456567,3/24/2025 10:07,0,ప*** పుణ్యక్షేత్రం నా వ****** తిను,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/480948166_1185755069731418_7786004685624852504_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=x699xknbND8Q7kNvgHw7zvx&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHU3z00Bt6VvFKFiqtv19_O43i5gv-MdLoHmxNRDAYu9Q&oe=67E74C9C&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/mr_toxicate_002,https://www.instagram.com/p/DHgCXbxJra2/c/17991477143795270,yes
277,gurramvenaktesh,,54404314731,3/24/2025 10:08,0,Narendra nivu thinakundha me Durga ki pampistunava anty 😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/479883030_1110218264213923_6072758649958404159_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=HvN8TGrUAX0Q7kNvgGHhcoO&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG87HyvOi_ilHJF78o5x0z0Q84OhYu3ULXtuVR0MLlWiA&oe=67E75295&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/gurramvenaktesh,https://www.instagram.com/p/DHgCXbxJra2/c/17960559875910689,yes
278,kumar__roy_00,,47948921541,3/24/2025 10:08,0,Congratulations ra @nagu_suriboyina 😅😅,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/480888018_624583083846612_4742762306255264368_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=bQdNguEd9twQ7kNvgEIKCGe&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG5mZBwSK9Cq2crRXbO-0MwWRbpqggAwpkOaiQZnWp5IA&oe=67E750C4&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/kumar__roy_00,https://www.instagram.com/p/DHgCXbxJra2/c/18070206262887557,yes
279,lovely__chanikya__143,,67137337087,3/24/2025 10:16,0,Lanja mundha🔥🔥🔥,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/483998507_549864890842084_6050146540608873741_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=NfHYaYFfTbUQ7kNvgEerXbo&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYETagwOfD7oGzii0k2kK3hrKqeumBn17y58zU3ZlfNegQ&oe=67E7682B&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/lovely__chanikya__143,https://www.instagram.com/p/DHgCXbxJra2/c/18055296061934767,yes
280,king_ntr_king,,53924179116,3/24/2025 10:25,0,Kadupuchasenadhi yavaru durga,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/447985215_979625037160433_4953507325388212345_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=jwe-2WMJsfEQ7kNvgG8bKpi&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGzgtvIDtMY8faMunLcAuAoiea3oXoAI3ycOmx-M1bovw&oe=67E75642&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/king_ntr_king,https://www.instagram.com/p/DHgCXbxJra2/c/18029254904365992,yes
281,gnaresh_reddy,,38103562495,3/24/2025 10:27,0,@m_siri8899 😂😂😂😂😂😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/470894453_561617046793245_7761029130743941172_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=IiG6Xi2c0vEQ7kNvgFO0tH1&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHbd6QTDnCmq9gcoGGkcE-XtCXwmCRRZsXy7Del1vFFLQ&oe=67E76A33&_nc_sid=0985b0,1.85E+16,https://www.instagram.com/gnaresh_reddy,https://www.instagram.com/p/DHgCXbxJra2/c/18472112023068402,yes
282,mr.h.a.r.r.y,,51867181078,3/24/2025 10:38,0,😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/470933748_1308910693445110_6693963359089367954_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=n0DtRSMFFu4Q7kNvgECzOGJ&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH-k7bTFew-6cc0wp2etVHTe5IEDIsd3ioTxvfIraqCgg&oe=67E76AAF&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/mr.h.a.r.r.y,https://www.instagram.com/p/DHgCXbxJra2/c/18043733318110244,no
283,smart_rider_paul__,,27269428851,3/24/2025 10:42,0,Plastic anta ga 😂😂😂😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/483519950_1204713224406075_9159562043516772378_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=LE0X6SDuQTQQ7kNvgFOoLlU&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGx4ueYga4Ly8Y3TsuBUr6HEQHFDjAuMz3KWPfv_avNoQ&oe=67E76BE3&_nc_sid=0985b0,1.82E+16,https://www.instagram.com/smart_rider_paul__,https://www.instagram.com/p/DHgCXbxJra2/c/18167134948330572,yes
284,smart_rider_paul__,,27269428851,3/24/2025 10:43,0,Kai thinte Kai puttidhi 😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/483519950_1204713224406075_9159562043516772378_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=LE0X6SDuQTQQ7kNvgFOoLlU&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGx4ueYga4Ly8Y3TsuBUr6HEQHFDjAuMz3KWPfv_avNoQ&oe=67E76BE3&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/smart_rider_paul__,https://www.instagram.com/p/DHgCXbxJra2/c/18090685726503985,yes
285,jashwanth_5859,,44191923103,3/24/2025 10:49,0,Congratulations @jayadeep.09 😍,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/479490140_9292972080792139_9124751677298961755_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=JvnAZIitVj4Q7kNvgEVu2hV&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEvVq2SkkpRj19uZngfLZfw1a2nDEMDTbBd3f3ag-Wlvw&oe=67E75C2A&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/jashwanth_5859,https://www.instagram.com/p/DHgCXbxJra2/c/18065001673785994,yes
286,bsivakumar0019,,52236189866,3/24/2025 10:51,0,నీ గుద్దలో బొచ్చు చూసుకోకుండా ద***** మహానుభావుడు ఎవడమ్మా.....😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/477997282_1198970112237187_5720776692312480642_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=tokWOd1fLW0Q7kNvgF4IKtP&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEiaxBc7JPkleuehGAye-5DVemmAjAoJlbSlTYE6Q3Z0A&oe=67E74837&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/bsivakumar0019,https://www.instagram.com/p/DHgCXbxJra2/c/17957141075783915,yes
287,vasu.rayi3444,,50755022025,3/24/2025 10:58,0,సుల్లకాయ తినరా,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/342387121_253354973881479_7116432302387570821_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=FLssoz_Ua4YQ7kNvgHHkRPK&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFV08M_3YwOEo9zwdjLoxbvWtxLjWw62h2Re3YmWJDtgQ&oe=67E74FD0&_nc_sid=0985b0,1.83E+16,https://www.instagram.com/vasu.rayi3444,https://www.instagram.com/p/DHgCXbxJra2/c/18314982268204991,yes
288,jayadeep.09,,49661786601,3/24/2025 11:03,0,@jashwanth_5859 ok bro 😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/457020826_1927322254439610_5711671993157852130_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=nuwK-gxZufUQ7kNvgFH8aG3&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFX_UIPqMQpaUY0gl6jo00bfFdk7YwX2kxz4bbCoVr4Pg&oe=67E73FFF&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/jayadeep.09,https://www.instagram.com/p/DHgCXbxJra2/c/18066899071932644,yes
289,priyavlogs99990,,67795345563,3/24/2025 11:03,0,అయ్యో దుర్గా ఏం కామెడీ ఏం కామెడీ 🤣🤣🤣🤣 నవ్వలేక చచ్చిపోతావ్ నీ వీడియోస్ 💐,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/485256637_552371923959301_5946676882599386970_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=HLwyi-qztmgQ7kNvgHwNUkN&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFpxy--yURy53i-sIKEhQwuRmfsXyaf4ct9Znb1IqxI3w&oe=67E76C96&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/priyavlogs99990,https://www.instagram.com/p/DHgCXbxJra2/c/18033671621310506,yes
290,konuru_shaker4400,,57982528367,3/24/2025 11:05,0,దుర్గ మా ఇంటి కాడ కాల్వ కనబడం లేదు  నీ కొత్తలో 😂😂😂,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/403920381_686723370101419_1294840499644208692_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=IMsrXhOGb5MQ7kNvgGP3Nt4&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGs9aTsPLBob6a6ZdT1SbVpE-JksTjv-ffR5HKRROAnHg&oe=67E76990&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/konuru_shaker4400,https://www.instagram.com/p/DHgCXbxJra2/c/18041818382411834,yes
291,ajayre39,,44706650068,3/24/2025 11:12,0,Congratulations chintu bahi,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/469176903_599957492563547_8940739590969917893_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=YxV71g4HfFcQ7kNvgErG-2n&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHtr8V38jp4XjqT_sj973vVMBaYNYutMP9xd-DwSr0MyQ&oe=67E760B0&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/ajayre39,https://www.instagram.com/p/DHgCXbxJra2/c/18036681215254329,yes
292,vinod_bablu,,8262480754,3/24/2025 11:13,0,Na sulli petuko vomthulu ravu,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/445180410_455570850403075_412930581019258111_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=s3lpS22auXUQ7kNvgHLMZap&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFYEZCLZZveEdVtGZXGpsdTckVjWHkCnawbd_dYlP5hRg&oe=67E77302&_nc_sid=0985b0,1.85E+16,https://www.instagram.com/vinod_bablu,https://www.instagram.com/p/DHgCXbxJra2/c/18493043587044114,yes
293,kar__thik1122,,50990169630,3/24/2025 11:14,0,Ryeee 😮 sorry sorry osyeee🤣,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/326695567_1389238325214881_7128773621249815417_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=HvFjKgMF8eQQ7kNvgHX9ktW&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHFdpIV0jjKrBnGHjFcP_OK01Thm1JxAyiJVTB8-kAFSA&oe=67E76391&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/kar__thik1122,https://www.instagram.com/p/DHgCXbxJra2/c/18003815780583658,yes
294,maishanofficial143,,61830324772,3/24/2025 11:22,0,Oye😂 nuvvu face a cream vaduthunnav kocham cheppava 😂😂,no,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-19/474549866_637634422101395_5370302477775984733_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=5iVuLyLglfsQ7kNvgGynMxj&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEfpHW70FlsNiVp9f8cYJWp7msF5ypGlA2D_Ir9qz9xsA&oe=67E76D87&_nc_sid=0985b0,1.81E+16,https://www.instagram.com/maishanofficial143,https://www.instagram.com/p/DHgCXbxJra2/c/18080410309637194,yes
295,im_crazy_srikanth,,5897336313,3/24/2025 11:28,0,Vattakayalu thenu inka chala baga pudutaru pillallu,no,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-19/466108617_913422374073657_4583924920381629469_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=F2_Eoxk5AnoQ7kNvgF5ENX6&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHQAnzCIIYZ0F_iys5WmqqCfICpZj36NnQRScCFC3aj1w&oe=67E7543B&_nc_sid=0985b0,1.80E+16,https://www.instagram.com/im_crazy_srikanth,https://www.instagram.com/p/DHgCXbxJra2/c/17972330066842587,yes
296,keerthi_priya_pradeep,,60252781742,3/24/2025 11:28,0,nuvu ammayiva😂😂😂😂😂,no,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-19/467203477_1279362986435558_622330003887353857_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHKL_PsLJDnAMQOsbZ8tIfYPKi0aC2QsyKaA8qVLh0JZDDytLEo5z2ThpB04gq55f0&_nc_ohc=Gz-W7_f00UMQ7kNvgHMnwyW&_nc_gid=qBvTPdvD-fq-ecFC0RfTfw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEkkE-yMSIiyS9hcGWukvQh1ZEzFRE77WZSaqW9kXy5xw&oe=67E7602E&_nc_sid=0985b0,1.79E+16,https://www.instagram.com/keerthi_priya_pradeep,https://www.instagram.com/p/DHgCXbxJra2/c/17928134994037041,yes
297,_alone__heart__09,,53090310506,3/24/2025 11:30,0,Ara munda nen baptla vastunna dariyara stambham daggira undhi badam paalu eepista 😂,no,https://instagram.fvlc6-2.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ad=z-m&_nc_ht=instagram.fvlc6-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QFK5vt7IYhVrUuHghCr3hYx6NvjSkpu_zoRj7fvTNTjlHe5T2SL7ufANIjx4eOjrLM&_nc_ohc=atf3_6cl7W8Q7kNvgHCNyaX&_nc_gid=XCSerpGO72D6gziE_Plp8g&edm=AP7HCqgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYFP_fjHc-fwVyUNspFwfTzYIsros2hazvy5PvnKg1K7lw&oe=67E76368&_nc_sid=b09b61,1.80E+16,https://www.instagram.com/_alone__heart__09,https://www.instagram.com/p/DHgCXbxJra2/c/18024329483450147,yes
